12.782: [GC 12.784: [ParNew: 5606K->319K(5888K), 0.0027341 secs] 14227K->9153K(19024K), 0.0028201 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.793: [GC 12.793: [ParNew: 5369K->578K(5888K), 0.0030016 secs] 14202K->9412K(19024K), 0.0030702 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.800: [GC 12.801: [ParNew: 5626K->696K(5888K), 0.0035619 secs] 14459K->9698K(19024K), 0.0036323 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.810: [GC 12.810: [ParNew: 5750K->614K(5888K), 0.0109779 secs] 14752K->9945K(19024K), 0.0110523 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
12.826: [GC 12.826: [ParNew: 5667K->188K(5888K), 0.0025855 secs] 14997K->9846K(19024K), 0.0026522 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
12.832: [GC 12.832: [ParNew: 5239K->434K(5888K), 0.0013386 secs] 14897K->10092K(19024K), 0.0014119 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.837: [GC 12.837: [ParNew: 5454K->596K(5888K), 0.0014823 secs] 15112K->10386K(19024K), 0.0015698 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
12.844: [GC 12.844: [ParNew: 5556K->293K(5888K), 0.0022381 secs] 15346K->10337K(19024K), 0.0023095 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.851: [GC 12.851: [ParNew: 5311K->364K(5888K), 0.0043681 secs] 15355K->10408K(19024K), 0.0044423 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.859: [GC 12.859: [ParNew: 5420K->157K(5888K), 0.0010442 secs] 15464K->10201K(19024K), 0.0010974 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.864: [GC 12.864: [ParNew: 5166K->420K(5888K), 0.0015965 secs] 15210K->10464K(19024K), 0.0016685 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.869: [GC 12.869: [ParNew: 5468K->500K(5888K), 0.0027081 secs] 15512K->10602K(19024K), 0.0027835 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.876: [GC 12.876: [ParNew: 5535K->404K(5888K), 0.0010108 secs] 15637K->10790K(19024K), 0.0010653 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.882: [GC 12.883: [ParNew: 5435K->630K(5888K), 0.0010219 secs] 15822K->11017K(19024K), 0.0010824 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
12.890: [GC 12.890: [ParNew: 5686K->471K(5888K), 0.0023296 secs] 16073K->11126K(19024K), 0.0023981 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.898: [GC 12.898: [ParNew: 5527K->621K(5888K), 0.0011595 secs] 16182K->11306K(19024K), 0.0012154 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.907: [GC 12.907: [ParNew: 5677K->305K(5888K), 0.0011636 secs] 16362K->11253K(19024K), 0.0012214 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
12.911: [GC 12.911: [ParNew: 5361K->452K(5888K), 0.0013009 secs] 16309K->11400K(19024K), 0.0013610 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.917: [GC 12.917: [ParNew: 5407K->695K(5888K), 0.0011202 secs] 16355K->11703K(19024K), 0.0011849 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
12.920: [GC 12.920: [ParNew: 5708K->439K(5888K), 0.0014088 secs] 16715K->11833K(19024K), 0.0014797 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.925: [GC 12.925: [ParNew: 5470K->621K(5888K), 0.0013112 secs] 16864K->12157K(19024K), 0.0013895 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.930: [GC 12.930: [ParNew: 5662K->81K(5888K), 0.0010866 secs] 17198K->12090K(19024K), 0.0011434 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.935: [GC 12.935: [ParNew: 5111K->100K(5888K), 0.0008513 secs] 17120K->12110K(19024K), 0.0009010 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.939: [GC 12.939: [ParNew: 5136K->468K(5888K), 0.0011565 secs] 17145K->12478K(19024K), 0.0012324 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
12.943: [GC 12.944: [ParNew: 5523K->572K(5888K), 0.0010693 secs] 17532K->12634K(19024K), 0.0011706 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.948: [GC 12.948: [ParNew: 5605K->352K(5888K), 0.0012108 secs] 17666K->12591K(19024K), 0.0012690 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.953: [GC 12.953: [ParNew: 5384K->369K(5888K), 0.0010560 secs] 17623K->12608K(19024K), 0.0011183 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.958: [GC 12.958: [ParNew: 5403K->820K(5888K), 0.0046618 secs] 17642K->13170K(19024K), 0.0047272 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.970: [GC 12.970: [ParNew: 5876K->165K(5888K), 0.0012295 secs] 18226K->13262K(19024K), 0.0012912 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.976: [GC 12.976: [ParNew: 5125K->294K(5888K), 0.0011198 secs] 18222K->13391K(19024K), 0.0011794 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.981: [GC 12.982: [ParNew: 5309K->696K(5888K), 0.0012886 secs] 18406K->13793K(19024K), 0.0014167 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.987: [GC 12.987: [ParNew: 5731K->704K(5888K), 0.0019465 secs]12.989: [Tenured: 13716K->8914K(13904K), 0.0717802 secs] 18828K->8914K(19792K), [Perm : 10678K->10678K(21248K)], 0.0738796 secs] [Times: user=0.07 sys=0.00, real=0.08 secs] 
13.067: [GC 13.068: [ParNew: 5760K->286K(6656K), 0.0014974 secs] 14674K->9201K(21516K), 0.0015608 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
13.073: [GC 13.073: [ParNew: 6045K->238K(6656K), 0.0007710 secs] 14959K->9152K(21516K), 0.0008203 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.079: [GC 13.079: [ParNew: 5979K->854K(6656K), 0.0022757 secs] 14893K->9769K(21516K), 0.0023624 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
13.086: [GC 13.086: [ParNew: 6613K->312K(6656K), 0.0022304 secs] 15528K->9591K(21516K), 0.0023080 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
13.092: [GC 13.092: [ParNew: 6044K->690K(6656K), 0.0012195 secs] 15323K->9970K(21516K), 0.0012913 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.099: [GC 13.099: [ParNew: 6437K->261K(6656K), 0.0022275 secs] 15717K->10168K(21516K), 0.0023054 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.107: [GC 13.107: [ParNew: 6006K->855K(6656K), 0.0027662 secs] 15914K->10816K(21516K), 0.0028644 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
13.114: [GC 13.114: [ParNew: 6603K->555K(6656K), 0.0019041 secs] 16564K->11183K(21516K), 0.0019934 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.120: [GC 13.120: [ParNew: 6315K->340K(6656K), 0.0016982 secs] 16942K->11459K(21516K), 0.0017840 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.126: [GC 13.126: [ParNew: 6082K->656K(6656K), 0.0022391 secs] 17202K->11776K(21516K), 0.0023248 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
13.133: [GC 13.133: [ParNew: 6416K->616K(6656K), 0.0046418 secs] 17536K->11962K(21516K), 0.0047228 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
13.142: [GC 13.142: [ParNew: 6371K->524K(6656K), 0.0026931 secs] 17717K->12233K(21516K), 0.0027748 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.150: [GC 13.150: [ParNew: 6238K->683K(6656K), 0.0012137 secs] 17947K->12424K(21516K), 0.0012806 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.158: [GC 13.159: [ParNew: 6443K->772K(6656K), 0.0011380 secs] 18184K->12617K(21516K), 0.0012195 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
13.163: [GC 13.163: [ParNew: 6517K->241K(6656K), 0.0010653 secs] 18362K->12514K(21516K), 0.0011274 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.171: [GC 13.171: [ParNew: 5995K->363K(6656K), 0.0007911 secs] 18268K->12636K(21516K), 0.0008501 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.176: [GC 13.176: [ParNew: 6123K->388K(6656K), 0.0021272 secs] 18396K->12661K(21516K), 0.0022036 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
13.183: [GC 13.183: [ParNew: 6111K->892K(6656K), 0.0027169 secs] 18383K->13255K(21516K), 0.0028041 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
13.191: [GC 13.191: [ParNew: 6629K->245K(6656K), 0.0014703 secs] 18992K->13475K(21516K), 0.0015610 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
13.197: [GC 13.197: [ParNew: 5987K->292K(6656K), 0.0012968 secs] 19218K->13522K(21516K), 0.0013724 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
13.202: [GC 13.202: [ParNew: 6028K->217K(6656K), 0.0010776 secs] 19259K->13447K(21516K), 0.0011497 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.208: [GC 13.208: [ParNew: 5949K->280K(6656K), 0.0016113 secs] 19180K->13511K(21516K), 0.0016928 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.214: [GC 13.214: [ParNew: 5957K->647K(6656K), 0.0044894 secs] 19188K->13878K(21516K), 0.0045710 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
13.226: [GC 13.226: [ParNew: 6370K->892K(6656K), 0.0020780 secs] 19601K->14524K(21516K), 0.0021757 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
13.235: [GC 13.235: [ParNew: 6652K->258K(6656K), 0.0020158 secs] 20284K->14368K(21516K), 0.0020861 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
13.247: [GC 13.247: [ParNew: 5982K->561K(6656K), 0.0010796 secs] 20092K->14671K(21516K), 0.0011431 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
13.252: [GC 13.252: [ParNew: 6307K->349K(6656K), 0.0019368 secs] 20417K->14704K(21516K), 0.0020159 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.259: [GC 13.259: [ParNew: 6102K->498K(6656K), 0.0020764 secs] 20457K->14853K(21516K), 0.0021566 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.278: [GC 13.278: [ParNew: 6258K->505K(6656K), 0.0023930 secs] 20613K->15043K(21516K), 0.0024709 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.294: [GC 13.294: [ParNew: 6254K->539K(6656K), 0.0055027 secs] 20792K->15150K(21516K), 0.0056022 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
13.307: [GC 13.307: [ParNew: 6299K->346K(6656K), 0.0026883 secs] 20910K->15138K(21516K), 0.0027541 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
13.315: [GC 13.315: [ParNew: 6048K->282K(6656K), 0.0011103 secs] 20841K->15074K(21516K), 0.0011771 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.320: [GC 13.321: [ParNew: 5992K->474K(6656K), 0.0040460 secs] 20784K->15266K(21516K), 0.0041278 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.330: [GC 13.330: [ParNew: 6186K->631K(6656K), 0.0020445 secs]13.333: [Tenured: 14907K->8652K(15052K), 0.0816486 secs] 20978K->8652K(21708K), [Perm : 10684K->10684K(21248K)], 0.0838709 secs] [Times: user=0.12 sys=0.01, real=0.08 secs] 
13.420: [GC 13.420: [ParNew: 5760K->168K(6656K), 0.0009057 secs] 14412K->8820K(21516K), 0.0009707 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.426: [GC 13.426: [ParNew: 5884K->355K(6656K), 0.0008125 secs] 14536K->9007K(21516K), 0.0008711 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.430: [GC 13.430: [ParNew: 6097K->760K(6656K), 0.0012044 secs] 14749K->9412K(21516K), 0.0012693 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.435: [GC 13.435: [ParNew: 6499K->163K(6656K), 0.0018838 secs] 15151K->9343K(21516K), 0.0019670 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
13.441: [GC 13.441: [ParNew: 5896K->391K(6656K), 0.0008051 secs] 15076K->9571K(21516K), 0.0008565 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.449: [GC 13.449: [ParNew: 6150K->408K(6656K), 0.0009964 secs] 15330K->9588K(21516K), 0.0010524 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.455: [GC 13.455: [ParNew: 6167K->438K(6656K), 0.0009533 secs] 15346K->9618K(21516K), 0.0010223 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.461: [GC 13.461: [ParNew: 6178K->706K(6656K), 0.0011106 secs] 15358K->9886K(21516K), 0.0011827 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.466: [GC 13.466: [ParNew: 6464K->245K(6656K), 0.0012305 secs] 15644K->9903K(21516K), 0.0013025 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
13.472: [GC 13.472: [ParNew: 5997K->480K(6656K), 0.0009550 secs] 15655K->10138K(21516K), 0.0010251 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.477: [GC 13.477: [ParNew: 6239K->296K(6656K), 0.0010887 secs] 15897K->10106K(21516K), 0.0011448 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
13.482: [GC 13.482: [ParNew: 6053K->720K(6656K), 0.0010880 secs] 15863K->10530K(21516K), 0.0011574 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.487: [GC 13.487: [ParNew: 6462K->507K(6656K), 0.0016752 secs] 16272K->10654K(21516K), 0.0017756 secs] [Times: user=0.00 sys=0.01, real=0.01 secs] 
13.493: [GC 13.493: [ParNew: 6152K->318K(6656K), 0.0008405 secs] 16298K->10696K(21516K), 0.0008953 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.498: [GC 13.498: [ParNew: 6051K->403K(6656K), 0.0009486 secs] 16429K->10781K(21516K), 0.0010510 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.503: [GC 13.503: [ParNew: 6150K->418K(6656K), 0.0009103 secs] 16528K->10796K(21516K), 0.0009644 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.507: [GC 13.508: [ParNew: 6175K->468K(6656K), 0.0009549 secs] 16553K->10846K(21516K), 0.0010095 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
13.512: [GC 13.512: [ParNew: 6223K->855K(6656K), 0.0012233 secs] 16601K->11383K(21516K), 0.0012932 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
13.517: [GC 13.518: [ParNew: 6604K->319K(6656K), 0.0011884 secs] 17132K->11396K(21516K), 0.0012661 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
13.523: [GC 13.523: [ParNew: 6020K->338K(6656K), 0.0024713 secs] 17096K->11415K(21516K), 0.0025973 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.529: [GC 13.530: [ParNew: 6078K->351K(6656K), 0.0007473 secs] 17155K->11428K(21516K), 0.0008032 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.534: [GC 13.534: [ParNew: 6103K->511K(6656K), 0.0010044 secs] 17180K->11587K(21516K), 0.0010611 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
13.538: [GC 13.539: [ParNew: 6260K->401K(6656K), 0.0021105 secs] 17337K->11636K(21516K), 0.0021930 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.544: [GC 13.544: [ParNew: 6111K->562K(6656K), 0.0010798 secs] 17346K->11797K(21516K), 0.0011384 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.548: [GC 13.548: [ParNew: 6295K->841K(6656K), 0.0013298 secs] 17530K->12185K(21516K), 0.0013972 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.553: [GC 13.553: [ParNew: 6568K->96K(6656K), 0.0012405 secs] 17912K->12042K(21516K), 0.0013083 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
13.558: [GC 13.558: [ParNew: 5824K->389K(6656K), 0.0009112 secs] 17770K->12335K(21516K), 0.0009741 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.563: [GC 13.564: [ParNew: 6091K->458K(6656K), 0.0014242 secs] 18037K->12404K(21516K), 0.0015023 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.569: [GC 13.569: [ParNew: 6173K->246K(6656K), 0.0008875 secs] 18119K->12350K(21516K), 0.0009395 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.574: [GC 13.574: [ParNew: 5918K->254K(6656K), 0.0007311 secs] 18021K->12358K(21516K), 0.0007778 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.578: [GC 13.578: [ParNew: 6006K->372K(6656K), 0.0010109 secs] 18110K->12476K(21516K), 0.0010720 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.582: [GC 13.583: [ParNew: 6110K->640K(6656K), 0.0011488 secs] 18214K->12743K(21516K), 0.0012222 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.588: [GC 13.588: [ParNew: 6353K->431K(6656K), 0.0009158 secs] 18456K->12771K(21516K), 0.0009786 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.593: [GC 13.593: [ParNew: 6180K->894K(6656K), 0.0012851 secs] 18521K->13234K(21516K), 0.0013531 secs] [Times: user=0.01 sys=0.01, real=0.00 secs] 
13.598: [GC 13.598: [ParNew: 6645K->369K(6656K), 0.0012248 secs] 18985K->13252K(21516K), 0.0012917 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
13.602: [GC 13.602: [ParNew: 6110K->357K(6656K), 0.0008936 secs] 18993K->13240K(21516K), 0.0009446 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.607: [GC 13.607: [ParNew: 6098K->425K(6656K), 0.0008913 secs] 18981K->13308K(21516K), 0.0009456 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
13.611: [GC 13.611: [ParNew: 6178K->513K(6656K), 0.0012331 secs] 19060K->13395K(21516K), 0.0013010 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
13.617: [GC 13.617: [ParNew: 6234K->486K(6656K), 0.0009957 secs] 19117K->13521K(21516K), 0.0011196 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
13.622: [GC 13.622: [ParNew: 6246K->654K(6656K), 0.0010681 secs] 19281K->13789K(21516K), 0.0011302 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.627: [GC 13.627: [ParNew: 6399K->615K(6656K), 0.0013463 secs] 19534K->14020K(21516K), 0.0014165 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
13.633: [GC 13.633: [ParNew: 6326K->724K(6656K), 0.0013772 secs] 19731K->14461K(21516K), 0.0014476 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.640: [GC 13.640: [ParNew: 6438K->350K(6656K), 0.0009334 secs] 20175K->14414K(21516K), 0.0009891 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
13.645: [GC 13.645: [ParNew: 6066K->749K(6656K), 0.0011957 secs] 20129K->14813K(21516K), 0.0012972 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.651: [GC 13.651: [ParNew: 6484K->881K(6656K), 0.0015079 secs] 20547K->15300K(21516K), 0.0016095 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.656: [GC 13.656: [ParNew: 6591K->584K(6656K), 0.0020937 secs]13.659: [Tenured: 15005K->9692K(15052K), 0.0728737 secs] 21011K->9692K(21708K), [Perm : 10684K->10684K(21248K)], 0.0751162 secs] [Times: user=0.07 sys=0.00, real=0.08 secs] 
13.737: [GC 13.737: [ParNew: 6151K->545K(7232K), 0.0017742 secs] 15844K->10237K(23388K), 0.0018436 secs] [Times: user=0.00 sys=0.01, real=0.01 secs] 
13.744: [GC 13.744: [ParNew: 6672K->686K(7232K), 0.0011743 secs] 16364K->10709K(23388K), 0.0012555 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
13.749: [GC 13.749: [ParNew: 6818K->357K(7232K), 0.0011497 secs] 16841K->10742K(23388K), 0.0012178 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.754: [GC 13.754: [ParNew: 6547K->648K(7232K), 0.0009893 secs] 16931K->11032K(23388K), 0.0010521 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.759: [GC 13.759: [ParNew: 6855K->293K(7232K), 0.0012870 secs] 17239K->10968K(23388K), 0.0013773 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.765: [GC 13.765: [ParNew: 6480K->564K(7232K), 0.0011023 secs] 17154K->11238K(23388K), 0.0011807 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.770: [GC 13.770: [ParNew: 6737K->488K(7232K), 0.0014136 secs] 17412K->11226K(23388K), 0.0014841 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
13.775: [GC 13.775: [ParNew: 6644K->1007K(7232K), 0.0013368 secs] 17381K->11745K(23388K), 0.0014063 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.780: [GC 13.780: [ParNew: 7211K->304K(7232K), 0.0016057 secs] 17949K->11986K(23388K), 0.0016802 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.786: [GC 13.786: [ParNew: 6508K->778K(7232K), 0.0020115 secs] 18190K->12460K(23388K), 0.0020818 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
13.792: [GC 13.792: [ParNew: 6925K->402K(7232K), 0.0015576 secs] 18608K->12595K(23388K), 0.0016972 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.797: [GC 13.798: [ParNew: 6545K->537K(7232K), 0.0009917 secs] 18737K->12729K(23388K), 0.0010491 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
13.802: [GC 13.802: [ParNew: 6696K->540K(7232K), 0.0027044 secs] 18889K->12733K(23388K), 0.0027818 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
13.808: [GC 13.809: [ParNew: 6747K->365K(7232K), 0.0012888 secs] 18940K->12759K(23388K), 0.0013671 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.814: [GC 13.814: [ParNew: 6572K->825K(7232K), 0.0016732 secs] 18966K->13219K(23388K), 0.0017474 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.820: [GC 13.820: [ParNew: 7031K->263K(7232K), 0.0011146 secs] 19425K->13096K(23388K), 0.0011784 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.825: [GC 13.825: [ParNew: 6441K->488K(7232K), 0.0009263 secs] 19274K->13320K(23388K), 0.0009849 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.831: [GC 13.831: [ParNew: 6687K->880K(7232K), 0.0010883 secs] 19519K->13712K(23388K), 0.0011682 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
13.836: [GC 13.836: [ParNew: 7049K->180K(7232K), 0.0012239 secs] 19881K->13614K(23388K), 0.0012908 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.843: [GC 13.843: [ParNew: 6324K->698K(7232K), 0.0012504 secs] 19758K->14132K(23388K), 0.0013429 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.850: [GC 13.850: [ParNew: 6819K->412K(7232K), 0.0019893 secs] 20253K->14183K(23388K), 0.0020685 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.857: [GC 13.857: [ParNew: 6611K->533K(7232K), 0.0009908 secs] 20382K->14305K(23388K), 0.0010593 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
13.862: [GC 13.862: [ParNew: 6697K->619K(7232K), 0.0012657 secs] 20468K->14517K(23388K), 0.0013446 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.868: [GC 13.868: [ParNew: 6786K->544K(7232K), 0.0010515 secs] 20684K->14686K(23388K), 0.0011170 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.873: [GC 13.873: [ParNew: 6723K->699K(7232K), 0.0010519 secs] 20866K->14891K(23388K), 0.0011203 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.879: [GC 13.879: [ParNew: 6860K->348K(7232K), 0.0013191 secs] 21052K->15119K(23388K), 0.0014002 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.884: [GC 13.884: [ParNew: 6514K->482K(7232K), 0.0025810 secs] 21285K->15253K(23388K), 0.0026539 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
13.892: [GC 13.892: [ParNew: 6559K->756K(7232K), 0.0014933 secs] 21330K->15528K(23388K), 0.0015613 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.900: [GC 13.900: [ParNew: 6956K->536K(7232K), 0.0012675 secs] 21727K->15650K(23388K), 0.0013421 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.906: [GC 13.906: [ParNew: 6693K->554K(7232K), 0.0013175 secs] 21807K->15696K(23388K), 0.0013859 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.913: [GC 13.913: [ParNew: 6715K->644K(7232K), 0.0017431 secs] 21857K->16046K(23388K), 0.0018259 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.920: [GC 13.920: [ParNew: 6795K->383K(7232K), 0.0016379 secs] 22197K->16291K(23388K), 0.0017070 secs] [Times: user=0.01 sys=0.01, real=0.00 secs] 
13.926: [GC 13.926: [ParNew: 6566K->437K(7232K), 0.0009040 secs] 22475K->16345K(23388K), 0.0009569 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.931: [GC 13.931: [ParNew: 6602K->522K(7232K), 0.0012448 secs] 22510K->16430K(23388K), 0.0013037 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
13.936: [GC 13.936: [ParNew: 6730K->637K(7232K), 0.0019859 secs] 22638K->16784K(23388K), 0.0020606 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
13.944: [GC 13.944: [ParNew: 6806K->865K(7232K), 0.0039115 secs]13.948: [Tenured: 16374K->9222K(16540K), 0.0727854 secs] 22952K->9222K(23772K), [Perm : 10684K->10684K(21248K)], 0.0770010 secs] [Times: user=0.07 sys=0.00, real=0.08 secs] 
14.026: [GC 14.027: [ParNew: 6182K->156K(7232K), 0.0010285 secs] 15404K->9379K(23388K), 0.0011000 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
14.031: [GC 14.031: [ParNew: 6355K->381K(7232K), 0.0008282 secs] 15578K->9603K(23388K), 0.0008792 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
14.037: [GC 14.037: [ParNew: 6585K->1020K(7232K), 0.0020988 secs] 15808K->10401K(23388K), 0.0021963 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
